piid,agency,vendor,value,description_doge,fpds_status,fpds_link,deleted_date,savings,award_agency,award_procurement_id,award_modification_num,ref_idv_agency,ref_idv_procurement_id,ref_idv_modification_num,date_signed,date_effective,date_complete,date_ult_complete_est,date_solicitation,amount_obligated,amount_obligated_total,amount_base_exercised_options,amount_base_exercised_options_total,amount_ultimate,amount_ultimate_total,entity_id,entity_name,entity_dba,cage_code,entity_street,entity_street_2,entity_city,entity_state,entity_zip,entity_county,entity_county_disp,entity_phone,entity_fax,entity_congressional_district,product_service_code,product_service_desc,principal_naics_code,principal_naics_desc,performance_state,performance_location,performance_country,performance_county,performance_city,performance_congressional_district,performance_zip,performance_zip_ext,requirement_desc,dt_scrape
HQ003422C0054,Department of Defense,ADVANCED LAN TECHS INC,2308061.0,SUMMER STUDY SUPPORT SERVICES,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003422C0054&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,1854339.92,9700,HQ003422C0054,P00006,,,,08/26/2024,04/25/2022,04/24/2025,04/24/2027,03/12/2022,13291.56,1388566.19,13291.56,1388566.19,13291.56,2315736.15,V44GK81W6FS5,ADVANCED LAN TECHS INC,,7CP79,3827 BIRCH ST,,NEWPORT BEACH,CA,926602616,USA,UNITED STATES,(714) 904-7602,(949) 440-7000,CALIFORNIA 47,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,CA,,USA,ORANGE,NEWPORT BEACH,,92660,2616.0,,2025-05-03-2033
HQ003422C0060,Department of Defense,"LEIDOS, INC.",8659361.0,"PROFESSIONAL SERVICES TO SUPPORT FOR PROJECT REAP, CLASSIFIED ACTION",EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003422C0060&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,7119363.41,9700,HQ003422C0060,P00003,,,,05/06/2024,05/11/2022,05/18/2025,05/18/2027,03/11/2022,1602201.08,4712997.0,1602201.08,4712997.0,0.0,8659360.77,QLNMVC12KWY3,"LEIDOS, INC.",,5UTE2,1750 PRESIDENTS ST,,RESTON,VA,201905661,USA,UNITED STATES,(571) 526-6000,,VIRGINIA 11,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541690.0,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,VA,,USA,FAIRFAX,RESTON,,20190,3200.0,,2025-05-03-2033
HQ003424C0072,Department of Defense,BARON PUBLIC AFFAIRS LLC,1051238.0,SPECIAL STUDIES/ANALYSIS DATA,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003424C0072&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,718056.32,9700,HQ003424C0072,0,,,,07/12/2024,07/12/2024,07/11/2025,07/11/2027,06/13/2023,333181.75,,333181.75,,1051238.07,,M41KHYPJNSB7,BARON PUBLIC AFFAIRS LLC,,7AWE4,600 14TH ST NW STE 508,,WASHINGTON,DC,200052008,USA,UNITED STATES,(202) 822-1236,,DISTRICT OF COLUMBIA 98,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20005,2008.0,,2025-05-03-2033
HQ003424C0079,Department of Defense,CENTER FOR STRATEGIC AND BUDGETARY ASSESSMENTS,919048.0,SPECIAL STUDIES/ANALYSIS (OTHER THAN SCIENTIFIC),BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003424C0079&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,619052.34,9700,HQ003424C0079,0,,,,07/15/2024,07/15/2024,07/14/2025,07/14/2027,06/13/2023,299996.0,,299996.0,,919048.34,,QVJ2MX73AEA6,CENTER FOR STRATEGIC AND BUDGETARY ASSESSMENTS,,05ZD7,1667 K ST NW STE 900,,WASHINGTON,DC,200061659,USA,UNITED STATES,(202) 719-1340,(202) 331-8019,DISTRICT OF COLUMBIA 98,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20006,1659.0,,2025-05-03-2033
HQ003425C0010,Department of Defense,BARON PUBLIC AFFAIRS LLC,942496.0,SPECIAL STUDIES/ANALYSIS,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003425C0010&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,714440.42,9700,HQ003425C0010,0,,,,12/18/2024,12/19/2024,08/18/2025,08/18/2027,06/13/2023,228055.9,,228055.9,,942496.32,,M41KHYPJNSB7,BARON PUBLIC AFFAIRS LLC,,7AWE4,600 14TH ST NW STE 508,,WASHINGTON,DC,200052008,USA,UNITED STATES,(202) 822-1236,,DISTRICT OF COLUMBIA 98,B509,SPECIAL STUDIES/ANALYSIS- ENDANGERED SPECIES: PLANT/ANIMAL,541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20005,2008.0,,2025-05-03-2033
HQ003423C0016,Department of Defense,"DYNAMIS, INC.",2255451.0,MILITARY ANALYTIC RESEARCH AND SUPPORT (MARS) FOR NET ASSESSMENT WARGAMING,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003423C0016&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,1875971.5,9700,HQ003423C0016,P00003,,,,11/15/2024,04/15/2023,04/14/2025,04/14/2028,12/01/2022,-8125.28,1064935.63,-8125.28,1106055.63,-8125.28,3335879.92,JHXKTYRL8JB9,"DYNAMIS, INC.",,4ZSC6,3130 FAIRVIEW PARK DR STE 300,,FALLS CHURCH,VA,220424578,USA,UNITED STATES,(703) 465-4400,(703) 465-4488,VIRGINIA 08,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,VA,,USA,FAIRFAX,FALLS CHURCH,,22042,4578.0,,2025-05-03-2033
HQ003423C0092,Department of Defense,"LONG TERM STRATEGY GROUP, LLC",2905934.0,ESTIMATING DEFENSE SPENDING SUPPORT STUDY,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003423C0092&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,2381082.37,9700,HQ003423C0092,P00002,,,,08/29/2024,09/06/2023,09/05/2025,09/05/2028,06/15/2023,551618.7,1076469.98,551618.7,1076469.98,0.0,2905933.65,JLQQDNM746M4,"LONG TERM STRATEGY GROUP, LLC",,4LZ76,1050 CONNECTICUT AVE NW STE 500,,WASHINGTON,DC,200365304,USA,UNITED STATES,(202) 258-4871,,DISTRICT OF COLUMBIA 98,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20036,5304.0,,2025-05-03-2033
HQ003423C0073,Department of Defense,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES (INC),994283.0,ANNUAL WORKSHOP AND FINAL REPORTS ON THE CHANGING CHARACTER OF WAR WITH FOCUS ON CHINA AND RUSSIA,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003423C0073&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,815347.58,9700,HQ003423C0073,P00001,,,,08/26/2024,09/01/2023,08/31/2025,08/31/2028,06/13/2023,188320.25,367255.61,188320.25,367255.61,0.0,994282.94,UHPBCM47DDK5,CENTER FOR STRATEGIC AND INTERNATIONAL STUDIES (INC),,1BJ64,1616 RHODE ISLAND AVE NW,,WASHINGTON,DC,200363206,USA,UNITED STATES,(202) 775-3164,(202) 775-3199,DISTRICT OF COLUMBIA 98,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20036,3206.0,,2025-05-03-2033
HQ003424C0048,Department of Defense,"LONG TERM STRATEGY GROUP, LLC",2023865.0,DELIVERABLE 3: ANNUAL COMPENDIUM,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003424C0048&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,1739434.93,9700,HQ003424C0048,0,,,,05/14/2024,05/15/2024,05/14/2025,05/14/2029,06/13/2023,284429.59,,284429.59,,2023864.52,,JLQQDNM746M4,"LONG TERM STRATEGY GROUP, LLC",,4LZ76,1050 CONNECTICUT AVE NW STE 500,,WASHINGTON,DC,200365304,USA,UNITED STATES,(202) 258-4871,,DISTRICT OF COLUMBIA 98,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20036,5304.0,,2025-05-03-2033
HQ003424C0078,Department of Defense,WHALEN HAND CONSULTING LLC,1314498.0,SPECIAL STUDIES/ANALYSIS DATA: STRATEGIC ANALYSIS,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003424C0078&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,1064418.61,9700,HQ003424C0078,0,,,,07/15/2024,07/15/2024,07/14/2025,07/14/2029,06/13/2023,250079.05,,250079.05,,1314497.66,,JZ58X4EEPYL3,WHALEN HAND CONSULTING LLC,,9UTA0,120 N WILLOMET AVE,,DALLAS,TX,752085039,USA,UNITED STATES,(757) 329-4976,,TEXAS 33,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541720.0,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,TX,,USA,DALLAS,DALLAS,,75208,5039.0,,2025-05-03-2033
HQ003424F0451,Department of Defense,AZIMUTH CORPORATION,2183295.0,SENIOR SECURITY MANAGER,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003424F0451&modNumber=P00001&idvAgencyID=&idvPIID=47QRAA23D001M&contractType=AWARD,4/14/2025,1947722.4,9700,HQ003424F0451,P00001,4732,47QRAA23D001M,0,09/18/2024,09/19/2024,09/18/2025,09/18/2029,07/02/2024,0.0,235572.48,0.0,235572.48,0.0,2183294.88,LBFEJA6NEYJ5,AZIMUTH CORPORATION,,1VA28,2970 PRESIDENTIAL DR STE 200,,BEAVERCREEK,OH,453246712,USA,UNITED STATES,(937) 256-8571,(937) 256-8752,OHIO 10,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,OH,,USA,GREENE,BEAVERCREEK TOWNSHIP,,45431,1695.0,,2025-05-03-2033
HQ003424C0058,Department of Defense,ADVANCED LAN TECHS INC,4262838.0,MEETING AND SEMINAR SUPPORT SERVICES.,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003424C0058&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,3427584.6,9700,HQ003424C0058,0,,,,06/26/2024,09/30/2024,09/29/2025,09/29/2029,06/04/2024,835253.4,,835253.4,,4262838.0,,V44GK81W6FS5,ADVANCED LAN TECHS INC,,7CP79,3827 BIRCH ST,,NEWPORT BEACH,CA,926602616,USA,UNITED STATES,(714) 904-7602,(949) 440-7000,CALIFORNIA 47,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),561920.0,CONVENTION AND TRADE SHOW ORGANIZERS,VA,,USA,ISLE OF WIGHT,SMITHFIELD,,23430,1444.0,,2025-05-03-2033
N0003924F1012,Department of Defense,"GARTNER, INC.",2169729.0,GARTNER,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=N0003924F1012&modNumber=P00002&idvAgencyID=&idvPIID=N6600119A0049&contractType=AWARD,4/14/2025,0.0,9700,N0003924F1012,P00002,9700,N6600119A0049,P00012,11/21/2024,04/01/2024,03/31/2025,03/31/2025,03/19/2024,81803.34,2169729.34,81803.34,2169729.34,81803.34,2169729.34,CFALLJBGZ697,"GARTNER, INC.",,0EFU3,56 TOP GALLANT RD,,STAMFORD,CT,069027700,USA,UNITED STATES,(703) 387-5676,(800) 446-3597,CONNECTICUT 04,DF01,IT AND TELECOM - IT MANAGEMENT SUPPORT SERVICES (LABOR),541519.0,OTHER COMPUTER RELATED SERVICES,CA,,USA,SAN DIEGO,SAN DIEGO,,92110,3127.0,,2025-05-03-2033
FA714624C0013,Department of Defense,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",9000000.0,DEVELOPING AND APPLYING COMMERCIAL APPROACHES TO MISSION RETURN ON INVESTMENT (ROI) ANALYSIS,CHANGE ORDER,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=FA714624C0013&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,3000000.0,9700,FA714624C0013,P00003,,,,01/27/2025,07/02/2024,07/01/2025,07/01/2026,06/05/2024,3000000.0,9000000.0,3000000.0,9000000.0,3000000.0,9000000.0,N6JZARL64EW5,"MCKINSEY & COMPANY, INC. WASHINGTON D.C.",,438P1,1200 19TH ST NW STE 1000,,WASHINGTON,DC,200362427,USA,UNITED STATES,(202) 662-3300,,DISTRICT OF COLUMBIA 98,R499,SUPPORT- PROFESSIONAL: OTHER,541990.0,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20036,2427.0,,2025-05-03-2033
HC105024F0009,Department of Defense,"ORACLE AMERICA, INC.",50175735.0,DEFENSE MANPOWER DATA CENTER FIT FOR PURPOSE CLOUD,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HC105024F0009&modNumber=P00001&idvAgencyID=&idvPIID=HC105023D0004&contractType=AWARD,4/14/2025,43323268.07,9700,HC105024F0009,P00001,9700,HC105023D0004,0,09/27/2024,04/17/2024,05/28/2025,05/28/2028,01/24/2024,686765.69,6852466.53,686765.69,6852466.53,0.0,50175734.6,FKUCYGRK1EQ3,"ORACLE AMERICA, INC.",,63U09,500 ORACLE PKWY,,REDWOOD CITY,CA,940651677,USA,UNITED STATES,(703) 364-0461,,CALIFORNIA 15,DB10,IT AND TELECOM - COMPUTE AS A SERVICE: MAINFRAME/SERVERS,518210.0,"COMPUTING INFRASTRUCTURE PROVIDERS, DATA PROCESSING, WEB HOSTING, AND RELATED SERVICES",CA,,USA,MONTEREY,SEASIDE,,93955,791.0,,2025-05-03-2033
H9821023C0020,Department of Defense,"CHIRALITY CAPITAL CONSULTING, LLC",4497043.0,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=H9821023C0020&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,2738294.28,9700,H9821023C0020,P00001,,,,07/19/2024,09/18/2023,09/17/2025,09/17/2028,09/06/2023,885920.4,1758748.32,885920.4,1758748.32,0.0,4497042.6,V6NEBJBECPL6,"CHIRALITY CAPITAL CONSULTING, LLC",,733G9,3811 DEEP HOLLOW WAY,,BOWIE,MD,207211275,USA,UNITED STATES,(202) 660-1464,,MARYLAND 05,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,541612.0,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",DC,,USA,DISTRICT OF COLUMBIA,WASHINGTON,,20004,1017.0,,2025-05-03-2033
HQ042322F5001,Department of Defense,ERNST & YOUNG LLP,1646832.0,DEFENSE CIVILIAN HUMAN RESOURCE MANAGEMENT SYSTEM (DCHRMS) STATEMENT ON STANDARDS FOR ATTESTATION ENGAGEMENTS NO. 18 EXAMINATION FY22-FY26,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ042322F5001&modNumber=P00009&idvAgencyID=&idvPIID=HQ042321A5001&contractType=AWARD,4/14/2025,568907.12,9700,HQ042322F5001,P00009,9700,HQ042321A5001,P00001,11/05/2024,12/01/2021,09/30/2025,09/30/2026,08/02/2021,279148.07,1077925.05,-35000.0,1077925.05,-35000.0,1646832.17,ECMMFNMSLXM7,ERNST & YOUNG LLP,,5Y673,1 MANHATTAN WEST,,NEW YORK,NY,100012177,USA,UNITED STATES,(703) 747-0049,,NEW YORK 12,R704,SUPPORT- MANAGEMENT: AUDITING,541211.0,OFFICES OF CERTIFIED PUBLIC ACCOUNTANTS,NY,,USA,NEW YORK,NEW YORK,,10001,2177.0,,2025-05-03-2033
HQ003420F0792,Department of Defense,"RED GATE GROUP, LIMITED, THE",9037078.0,ACQDEMO PROGRAM OFFICE SUPPORT,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003420F0792&modNumber=P00016&idvAgencyID=&idvPIID=HQ003415A0020&contractType=AWARD,4/14/2025,7472.28,9700,HQ003420F0792,P00016,9700,HQ003415A0020,P00003,09/24/2024,05/20/2020,05/19/2025,05/19/2025,04/03/2020,0.0,8946883.43,0.0,9029605.59,0.0,9037077.87,TMM8ZFBXP4V2,"RED GATE GROUP, LIMITED, THE",,4CSP3,"4795 MEADOW WOOD LANE, SUITE 135 WEST",,CHANTILLY,VA,201512234,USA,UNITED STATES,(253) 509-2013,(703) 657-2186,VIRGINIA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,FORT BELVOIR,,22060,5565.0,,2025-05-03-2033
W911SD23F0019,Department of Defense,"FedWriters, INC.",106390.0,JOURNAL DESIGN,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=W911SD23F0019&modNumber=P00005&idvAgencyID=&idvPIID=GS00F217GA&contractType=AWARD,4/14/2025,68586.24,9700,W911SD23F0019,P00005,4732,GS00F217GA,PA0027,01/31/2025,01/30/2023,01/29/2026,01/29/2028,,21849.6,59653.12,21849.6,62690.56,0.0,106389.76,CMVLQH8CKYQ5,"FEDWRITERS, INC.",,65RV7,3975 UNIVERSITY DR,STE 440,FAIRFAX,VA,220302520,USA,UNITED STATES,(202) 271-0312,(703) 277-7730,VIRGINIA 11,T013,PHOTO/MAP/PRINT/PUBLICATION- TECHNICAL WRITING,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX CITY,FAIRFAX,,22030,2520.0,,2025-05-03-2033
SP470123F0163,Department of Defense,"GOLDEN KEY GROUP, LLC",672123.0,CLASSIFICATION SUPPORT SERVICES,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=SP470123F0163&modNumber=P00002&idvAgencyID=&idvPIID=GS02F0143X&contractType=AWARD,4/14/2025,228985.92,9700,SP470123F0163,P00002,4732,GS02F0143X,PA0037,07/16/2024,08/14/2023,08/13/2024,08/13/2026,06/07/2023,224008.32,443136.96,224008.32,443136.96,0.0,672122.88,CJ7MKQHPL145,"GOLDEN KEY GROUP, LLC",,1YRN9,1850 CENTENNIAL PARK DR,STE 200,RESTON,VA,201911524,USA,UNITED STATES,(703) 815-0290,(703) 266-0215,VIRGINIA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,FAIRFAX,RESTON,,20191,1524.0,,2025-05-03-2033
HQ003424F0277,Department of Defense,"Leidos, Inc.",2704224.0,"Strategic climate sustainability and resilience services 
Measuring and ensuring ROI for serdp-estcp investments; activity developing stakeholder coordination and strategic mission ROI approach strategic document; developing a Transition/Deployment Success and Barrier of Deployment Identification and developing a Summary of Tools/Approach to Improve Mission ROI",BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003424F0277&modNumber=0&idvAgencyID=&idvPIID=HQ003423A0004&contractType=AWARD,4/14/2025,0.0,9700,HQ003424F0277,0,9700,HQ003423A0004,P00002,06/28/2024,06/28/2024,06/16/2025,06/16/2025,04/03/2024,2704224.4,,2704224.4,,2704224.4,,E9BSACNAJ7G1,"LEIDOS, INC.",,6B6E6,1750 PRESIDENTS ST.,FLOOR 6,RESTON,VA,201905617,USA,UNITED STATES,(571) 526-6000,,VIRGINIA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541611.0,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,VA,,USA,ALEXANDRIA CITY,ALEXANDRIA,,22350,1.0,,2025-05-03-2033
HDTRA123C0021,Department of Defense,"Organizational Development Resource Group, LLC",2538358.0,Diversity and Inclusion Training,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HDTRA123C0021&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,1127211.58,9700,HDTRA123C0021,P00003,,,,01/28/2025,03/02/2023,03/01/2027,03/01/2027,12/29/2022,0.0,1241564.28,0.0,1241564.28,0.0,2538358.32,NZQEHNXYF3D6,"ORGANIZATIONAL DEVELOPMENT RESOURCE GROUP, LLC",,72GB2,1201 WILSON BLVD,,ARLINGTON,VA,222092300,USA,UNITED STATES,(703) 992-6299,,VIRGINIA 08,R799,SUPPORT- MANAGEMENT: OTHER,611430.0,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,VA,,USA,FAIRFAX,FORT BELVOIR,,22060,6242.0,,2025-05-03-2033
FA239623FB090,Department of Defense,Ajanta Consulting,604671.0,HUMAN CAPITAL - DEIA DEVELOPMENT TRAINING PILOT,TERMINATED,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=FA239623FB090&modNumber=P00002&idvAgencyID=&idvPIID=FA239623D0002&contractType=AWARD,4/14/2025,167531.0,9700,FA239623FB090,P00002,9700,FA239623D0002,0,01/27/2025,09/25/2023,11/20/2024,11/20/2024,06/30/2023,-70528.5,167531.0,0.0,308588.0,0.0,604671.0,SC8NK73L9136,"AJANTA CONSULTING, LLC.",,6UCJ5,5253 PRUE RD STE 230,STE 230,SAN ANTONIO,TX,782401759,USA,UNITED STATES,(512) 787-2320,,TEXAS 20,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,541612.0,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",OH,,USA,GREENE,DAYTON,,45433,501.0,,2025-05-03-2033
FA239622C0002,Department of Defense,The University of Dayton,1651852.0,AFRL Supervisory Acculturation Program (ASAP) and Advanced Development Program for Supervisors (ADPS),OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=FA239622C0002&modNumber=P00012&idvAgencyID=&idvPIID=&contractType=AWARD,4/14/2025,1651852.21,9700,FA239622C0002,P00012,,,,01/30/2025,12/01/2021,05/31/2025,05/31/2025,11/05/2021,0.0,1651852.21,0.0,1651852.21,0.0,1651852.21,V62NC51F7YV1,UNIVERSITY OF DAYTON,,50280,300 COLLEGE PARK,,DAYTON,OH,454690001,USA,UNITED STATES,(937) 229-2919,(937) 229-3433,OHIO 10,U004,EDUCATION/TRAINING- SCIENTIFIC/MANAGEMENT,611430.0,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,OH,,USA,GREENE,DAYTON,,45433,501.0,,2025-05-03-2033
FA701424F0301,Department of Defense,Strategic Alliance Business Group,3747067.0,"Provides day-to-day office administrative functions covering Administrative Support, Human Resources Policy, Strategy Development and Execution, Human Resources Strategic Communications, and Human Resources System Data Analytics support",SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=FA701424F0301&modNumber=P00002&idvAgencyID=&idvPIID=47QRAD20D1030&contractType=AWARD,4/14/2025,3747066.92,9700,FA701424F0301,P00002,4732,47QRAD20D1030,0,01/24/2025,09/11/2024,09/10/2025,09/10/2029,06/16/2024,0.0,3747066.92,0.0,3747066.92,0.0,19892139.97,CYTTJMLP4535,STRATEGIC ALLIANCE BUSINESS GROUP LLC,,390M4,4114 LEGATO RD # 410,,FAIRFAX,VA,220334002,USA,UNITED STATES,(703) 717-5620,(703) 717-5024,VIRGINIA 11,R499,SUPPORT- PROFESSIONAL: OTHER,541330.0,ENGINEERING SERVICES,VA,,USA,FAIRFAX,FAIRFAX,,22033,4002.0,,2025-05-03-2033
HQ003424F0003,Department of Defense,RAND National Defense Research Institute (NDRI),600000.0,A study to evaluate the relationship between team composition and team performance in operational settings.,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=9700&PIID=HQ003424F0003&modNumber=P00016&idvAgencyID=&idvPIID=HQ003421D0006&contractType=AWARD,4/14/2025,168418.4,9700,HQ003424F0003,P00016,9700,HQ003421D0006,0,01/30/2025,10/27/2023,05/27/2027,05/27/2027,10/12/2023,0.0,73871526.0,0.0,73871526.6,0.0,73871526.6,YY46Q97AEZA8,"RAND CORPORATION, THE",,11578,1776 MAIN ST,,SANTA MONICA,CA,904013297,USA,UNITED STATES,(310) 393-0411,(310) 451-6973,CALIFORNIA 36,B541,SPECIAL STUDIES/ANALYSIS- DEFENSE,541990.0,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",CA,,USA,LOS ANGELES,SANTA MONICA,,90401,3297.0,,2025-05-03-2033
